time,FX,FY,FZ,RX,RY,RZ,
1544.77,-6.50368,2.94967,0.151177,-0.355456,0.17904,-0.121653,
1544.77,-6.29176,3.01359,0.281043,-0.356901,0.186544,-0.12659,
1544.78,-6.17066,3.13893,0.226512,-0.360791,0.18758,-0.128169,
1544.78,-6.28919,3.13739,0.251072,-0.360144,0.185073,-0.122352,
1544.79,-6.39532,3.07599,0.297977,-0.358127,0.183635,-0.124848,
1544.79,-6.40851,3.06086,0.249127,-0.358513,0.181295,-0.125393,
1544.8,-6.66674,3.14808,0.248128,-0.361593,0.173691,-0.126052,
1544.8,-6.6713,3.04513,0.190198,-0.360296,0.174492,-0.124638,
1544.81,-6.59875,3.10331,0.115704,-0.36121,0.180897,-0.127584,
1544.82,-6.58459,3.17949,0.129929,-0.363859,0.179772,-0.121003,
1544.82,-6.58024,3.08473,0.122264,-0.359763,0.179768,-0.120385,
1544.83,-6.31479,3.11846,0.119737,-0.360858,0.185057,-0.125366,
1544.83,-6.18821,2.90889,0.145921,-0.354456,0.188621,-0.128209,
1544.84,-6.44936,3.13871,0.177756,-0.360344,0.182403,-0.125037,
1544.85,-6.31408,2.96629,0.177719,-0.357265,0.187966,-0.122404,
1544.85,-6.58182,3.0266,0.193184,-0.359486,0.179591,-0.119888,
1544.86,-6.42348,2.89613,0.109367,-0.352795,0.184538,-0.125889,
1544.86,-6.57503,2.95808,0.179242,-0.356598,0.179448,-0.125515,
1544.87,-6.49548,3.17243,0.119496,-0.359801,0.179272,-0.12478,
1544.87,-6.71199,3.0676,0.302741,-0.363916,0.177099,-0.12634,
1544.88,-6.44702,3.09392,0.251081,-0.359124,0.1829,-0.126472,
1544.88,-6.2806,3.10208,0.135188,-0.360046,0.185779,-0.122172,
1544.89,-6.53358,3.08315,0.205592,-0.361588,0.178973,-0.124652,
1544.89,-6.45813,3.1371,0.240939,-0.362785,0.179731,-0.12229,
1544.9,-6.56526,2.95657,0.133331,-0.355306,0.180348,-0.125744,
1544.91,-6.59613,2.75788,0.257731,-0.350038,0.177425,-0.125347,
1544.91,-6.35614,2.95088,0.301215,-0.354075,0.182316,-0.123488,
1544.92,-6.35737,3.02452,0.119667,-0.356961,0.18602,-0.123343,
1544.92,-6.32323,3.11198,0.220164,-0.361841,0.186144,-0.126556,
1544.93,-6.8081,3.11338,0.194147,-0.359764,0.173027,-0.122655,
1544.98,-6.52689,3.07637,0.285985,-0.357405,0.183611,-0.122584,
1544.98,-6.64038,3.02223,0.190061,-0.358711,0.178217,-0.127301,
1544.99,-6.37972,3.1663,0.266092,-0.36116,0.185021,-0.120926,
