time,x,y,z,r,p,y,
23.1809,-0.329198,0.0430858,0.00550098,8.07791e-05,-3.14159,-8.0678e-06,
23.1859,-0.329208,0.0431039,0.00552276,-6.87364e-05,-3.14148,-8.71379e-05,
23.1891,-0.329154,0.0430872,0.0055012,8.02252e-05,3.14154,-2.21491e-05,
23.1953,-0.329205,0.0431166,0.0055037,-9.18548e-05,-3.14154,-8.5172e-05,
23.2014,-0.32921,0.0430917,0.00551847,9.49809e-05,-3.14153,-5.08613e-05,
23.2045,-0.329179,0.0431151,0.00550035,0.000118432,3.14154,8.18404e-05,
23.251,-0.329186,0.0431034,0.00550157,3.73713e-05,3.14159,5.24579e-05,
23.2552,-0.329188,0.0431126,0.00551688,-9.43567e-05,-3.14157,-0.000105514,
23.2583,-0.329186,0.043092,0.00551552,-2.6957e-05,-3.14155,-3.33417e-05,
23.2636,-0.329205,0.043102,0.0055195,2.53975e-05,-3.14152,-5.62951e-05,
23.2669,-0.329196,0.0430867,0.00550404,-1.18888e-05,-3.14156,-3.07422e-05,
23.2726,-0.329234,0.0430979,0.00553447,5.89648e-06,-3.14141,-3.52498e-05,
23.2788,-0.329209,0.0431133,0.00552086,-4.0412e-05,-3.14152,-0.000114601,
23.2819,-0.329194,0.0431067,0.00552045,-4.68146e-05,-3.1415,-0.000122269,
23.288,-0.329197,0.0430948,0.00551143,1.20473e-05,-3.14154,-4.55291e-05,
23.2933,-0.329178,0.0430914,0.00551164,4.41805e-05,-3.14157,-2.54119e-05,
23.2964,-0.329197,0.0431034,0.00550504,5.09526e-05,-3.14158,-7.7418e-05,
23.3025,-0.329176,0.0430982,0.00551059,7.04742e-05,-3.14157,-3.3801e-05,
23.3107,-0.329184,0.0430785,0.00551061,9.97083e-05,-3.14156,-3.676e-05,
23.3138,-0.329188,0.0430996,0.0055161,-3.22235e-05,-3.14154,-3.5934e-05,
23.3199,-0.329187,0.0430716,0.00551623,0.000186682,-3.14153,-4.85999e-05,
23.323,-0.32919,0.0430921,0.0055148,-5.46727e-05,-3.14153,-1.04207e-05,
23.3293,-0.329213,0.0431111,0.00552128,-8.00743e-05,-3.14149,-8.12823e-05,
23.3345,-0.329202,0.0430997,0.00552242,-4.11033e-05,-3.1415,-8.40543e-05,
23.3377,-0.329206,0.0431124,0.00552331,7.52951e-06,-3.1415,-9.65455e-05,
23.3439,-0.329209,0.0431068,0.00552469,6.30766e-05,-3.14146,-5.3595e-05,
23.35,-0.329194,0.0431031,0.00551728,-7.3496e-06,-3.14155,-0.000121487,
