time,FX,FY,FZ,RX,RY,RZ,
23.3138,-4.53754,4.11993,-0.831905,-0.230602,0.236228,-0.252253,
23.3199,-4.3688,4.16686,-0.828047,-0.22774,0.240975,-0.257168,
23.323,-4.49621,4.26052,-0.820164,-0.229715,0.242416,-0.255196,
23.3293,-4.39417,4.09278,-0.968138,-0.226534,0.243067,-0.257277,
23.3345,-4.43989,4.39922,-0.81859,-0.235277,0.242987,-0.263534,
23.3377,-4.46391,4.29913,-0.90832,-0.231634,0.239203,-0.256077,
23.3439,-4.31582,4.04375,-0.885109,-0.2266,0.244109,-0.25417,
23.35,-4.36485,4.03746,-0.920397,-0.225603,0.241359,-0.254672,
23.3533,-4.65042,4.18103,-1.00177,-0.229654,0.238088,-0.258517,
23.3588,-4.24169,4.27043,-0.949101,-0.230861,0.249153,-0.252318,
23.3649,-4.47706,4.35515,-1.02369,-0.235055,0.242462,-0.251873,
23.368,-4.46485,4.37358,-1.01421,-0.236293,0.23867,-0.258255,
23.3734,-4.61091,4.10899,-1.07631,-0.228808,0.238382,-0.252868,
23.3794,-4.4545,4.15241,-1.03727,-0.23073,0.242904,-0.257946,
23.3825,-4.37649,4.2018,-0.987761,-0.230895,0.244299,-0.254908,
23.3887,-4.16406,4.16176,-1.03727,-0.227489,0.247031,-0.260032,
23.3919,-4.38107,4.24708,-1.01097,-0.229293,0.242712,-0.253947,
23.3999,-4.30981,4.34948,-1.03506,-0.234763,0.2446,-0.263889,
23.4059,-4.8187,4.17435,-0.948987,-0.227052,0.233624,-0.259111,
23.4091,-4.48978,4.13869,-0.864552,-0.226891,0.240213,-0.254917,
23.4144,-4.33483,4.18347,-0.997969,-0.228681,0.24407,-0.256531,
23.4204,-4.70019,4.31303,-0.966382,-0.234302,0.235217,-0.253774,
23.4235,-4.56983,4.02366,-1.08775,-0.225402,0.240056,-0.250442,
23.4298,-4.23334,4.28011,-0.990026,-0.23231,0.246965,-0.256538,
23.4329,-4.61261,4.13101,-0.981208,-0.22609,0.237331,-0.256796,
23.439,-4.58777,4.205,-1.04272,-0.229436,0.239416,-0.253602,
23.4464,-4.57535,4.24822,-0.982952,-0.232277,0.239356,-0.256559,
23.5283,-4.65758,4.16646,-0.986525,-0.226573,0.237994,-0.257268,
23.5315,-4.49863,4.01929,-0.905536,-0.226751,0.239976,-0.259194,
23.5362,-4.32201,4.07323,-1.01464,-0.227775,0.245719,-0.254888,
23.5406,-4.47732,4.18957,-0.936077,-0.230196,0.244294,-0.260139,
23.544,-4.66956,4.28427,-1.02387,-0.231395,0.237237,-0.258804,
23.5482,-4.38521,4.2537,-1.09148,-0.233318,0.238447,-0.252714,
23.5544,-4.34667,4.3127,-0.865839,-0.232765,0.242896,-0.25374,
23.5575,-4.13904,4.32153,-0.963442,-0.233886,0.249458,-0.252346,
23.5638,-4.35075,4.18197,-1.08737,-0.230793,0.243387,-0.254955,
23.5669,-4.51547,4.06425,-0.9448,-0.229046,0.240087,-0.255689,
23.572,-4.35278,4.19523,-1.07897,-0.226905,0.241719,-0.256566,
23.5794,-4.29982,4.08211,-0.979157,-0.226941,0.242895,-0.255733,
23.5825,-4.67678,3.97124,-1.04899,-0.223779,0.235316,-0.247636,
23.5885,-4.68824,4.19783,-0.979179,-0.227363,0.234009,-0.261117,
23.5947,-4.41565,4.34304,-1.016,-0.231844,0.244023,-0.256639,
23.5979,-4.32898,4.2669,-0.943174,-0.23105,0.245385,-0.255202,
23.604,-4.74262,4.03892,-0.955249,-0.229123,0.234147,-0.25571,
23.6093,-4.2833,4.23967,-0.992374,-0.231266,0.246931,-0.256924,
23.6124,-4.41712,4.1169,-1.05991,-0.228526,0.24044,-0.255469,
23.6184,-4.53646,4.0584,-1.10986,-0.227068,0.241487,-0.252857,
23.6218,-4.48363,4.26433,-1.11738,-0.232883,0.240881,-0.257728,
23.628,-4.45272,4.20584,-1.02814,-0.227425,0.243099,-0.257047,
23.6342,-4.73437,4.05406,-1.06513,-0.227215,0.234797,-0.253108,
23.6373,-4.57496,4.10589,-0.901465,-0.229181,0.239263,-0.257107,
23.6829,-4.34094,4.15521,-0.996129,-0.226776,0.244229,-0.256445,
23.6869,-4.49818,4.1543,-1.01107,-0.227994,0.239008,-0.254677,
23.69,-4.63903,4.06636,-1.00104,-0.226387,0.235681,-0.254578,
23.6963,-4.42793,4.39273,-0.999913,-0.233847,0.242723,-0.258437,
23.7024,-4.09896,4.22391,-0.891777,-0.227397,0.247848,-0.257012,
23.7055,-4.30153,4.0462,-0.922494,-0.22863,0.244182,-0.254895,
23.7118,-4.54103,3.8809,-0.933644,-0.224947,0.239133,-0.2546,
23.7197,-4.42911,4.24666,-0.949734,-0.232939,0.246411,-0.257538,
23.7231,-4.83568,4.27962,-0.923507,-0.231147,0.231721,-0.257562,
23.7288,-4.45218,4.19136,-0.82944,-0.230442,0.241865,-0.258351,
23.7334,-4.28047,4.23928,-0.892868,-0.231548,0.24493,-0.253221,
23.7365,-4.43601,4.23506,-1.03314,-0.229309,0.240412,-0.254961,
23.7427,-4.3184,4.02611,-1.01378,-0.225007,0.242276,-0.258406,
23.7489,-4.42943,4.18045,-0.976776,-0.22737,0.240902,-0.255556,
23.752,-4.22951,4.42539,-0.926986,-0.232825,0.244015,-0.257293,
23.7584,-4.52365,4.44637,-0.989186,-0.233614,0.239067,-0.261713,
23.7645,-4.47245,4.00043,-0.805246,-0.222441,0.238783,-0.255369,
23.7676,-4.41201,4.27797,-0.764541,-0.232435,0.243307,-0.25603,
23.7729,-4.36429,4.20855,-0.81769,-0.230459,0.245832,-0.262562,
23.776,-4.33985,4.13621,-0.779558,-0.22714,0.241847,-0.252563,
23.7823,-4.47265,4.24418,-0.828371,-0.230589,0.239702,-0.257452,
23.7884,-4.28866,4.25411,-0.828935,-0.232376,0.242006,-0.252816,
23.7915,-4.24039,4.19585,-0.914084,-0.229184,0.244875,-0.253318,
23.7978,-4.41393,4.37428,-0.822946,-0.233476,0.241948,-0.25768,
23.805,-4.52851,4.23407,-0.880949,-0.230661,0.241482,-0.256715,
23.8081,-4.32816,4.05791,-0.938072,-0.224855,0.243555,-0.252916,
23.8134,-4.56294,3.88202,-0.791364,-0.220108,0.240558,-0.250885,
23.8196,-4.45151,4.05852,-0.577629,-0.228611,0.239697,-0.256253,
23.8228,-4.40463,4.28364,-0.816488,-0.234202,0.240608,-0.253272,
23.8289,-4.56482,4.2866,-0.810098,-0.230904,0.23871,-0.25777,
23.8321,-4.6374,4.31297,-0.715713,-0.232289,0.2389,-0.254826,
23.8383,-4.25316,4.27901,-0.936841,-0.231439,0.247114,-0.259728,
23.8445,-4.24471,4.16482,-0.802635,-0.227573,0.244524,-0.254278,
23.8478,-4.41759,3.95776,-0.836316,-0.224334,0.242042,-0.254859,
23.8531,-4.33012,4.33252,-0.865749,-0.231867,0.242422,-0.258171,
23.8594,-4.46638,4.20952,-0.740165,-0.228136,0.243006,-0.256733,
23.8625,-4.4164,4.28578,-0.744389,-0.23099,0.244035,-0.254849,
23.8685,-4.32361,4.08739,-0.834215,-0.224601,0.245367,-0.256122,
23.8747,-4.33329,4.29766,-0.820669,-0.22973,0.243956,-0.259419,
23.8779,-4.77481,4.11264,-0.786301,-0.228421,0.233192,-0.254283,
23.884,-4.55791,4.03129,-0.77222,-0.223683,0.238069,-0.251241,
23.8893,-4.56296,4.33129,-0.720021,-0.229768,0.239968,-0.258552,
23.8927,-4.42867,4.27367,-0.953314,-0.230184,0.240559,-0.257495,
23.8972,-4.36798,4.1038,-1.01678,-0.225894,0.240244,-0.255683,
23.9034,-4.41726,4.21939,-0.750241,-0.228256,0.241994,-0.258261,
23.9065,-4.5248,4.28419,-0.670491,-0.231561,0.240824,-0.260875,
23.9127,-4.60557,4.0063,-0.729485,-0.224658,0.237103,-0.254185,
23.9159,-4.38041,4.28895,-0.862963,-0.231953,0.244755,-0.248247,
23.9624,-4.45572,4.21763,-0.893358,-0.229465,0.241967,-0.258605,
23.9664,-4.50476,3.90404,-0.886784,-0.224392,0.241133,-0.261345,
23.9695,-4.34244,4.17523,-0.788873,-0.228622,0.244219,-0.254607,
23.9757,-4.52946,4.10894,-0.915295,-0.225766,0.238963,-0.259963,
23.9799,-4.3308,4.31943,-0.927148,-0.231863,0.240871,-0.259206,
23.9833,-4.29887,4.09875,-0.806087,-0.229444,0.243657,-0.255416,
23.9915,-4.363,4.368,-0.784865,-0.235346,0.243475,-0.257914,
23.9968,-4.32942,4.20718,-0.883974,-0.227444,0.244049,-0.2603,
23.9999,-4.36148,4.18643,-1.12141,-0.227209,0.243799,-0.254739,
24.0051,-4.27489,4.1757,-0.993479,-0.229209,0.245299,-0.25727,
24.0113,-4.30825,4.50983,-0.891529,-0.23513,0.242958,-0.258034,
24.0144,-4.44486,4.02065,-0.861066,-0.224485,0.23992,-0.251204,
24.0204,-4.60989,4.24962,-0.987909,-0.231914,0.239193,-0.254362,
24.0235,-4.24917,4.23854,-0.922416,-0.22801,0.244994,-0.253573,
24.0318,-4.72699,4.16724,-0.879782,-0.231115,0.234336,-0.253031,
24.0364,-4.50714,4.11739,-0.922016,-0.227215,0.238765,-0.254327,
24.0397,-4.66512,4.29865,-0.960255,-0.230884,0.23688,-0.259519,
24.045,-4.18294,4.42894,-1.00027,-0.234604,0.248142,-0.258456,
24.0512,-4.43138,3.98608,-1.00011,-0.224188,0.243075,-0.250305,
24.0543,-4.45971,4.18589,-1.12895,-0.228852,0.241673,-0.255912,
24.0604,-4.50623,4.20348,-0.960639,-0.230619,0.24193,-0.255753,
24.0666,-4.29387,4.15446,-1.00333,-0.227536,0.244347,-0.259249,
24.0699,-4.331,4.4076,-0.914931,-0.235779,0.247885,-0.257176,
24.0745,-4.26046,4.21057,-0.778104,-0.230174,0.246355,-0.25481,
