Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
0.242176,65446220,0.95620167,1.52979392,1.29469947,1.04264272,1.50740165,0.84915290
0.250546,65454590,0.95603597,1.53355378,1.29168883,1.04500366,1.50136966,0.84888111
0.253569,65457613,0.95585596,1.53347093,1.29136339,1.04501319,1.50156099,0.84891985
0.260597,65464641,0.95592629,1.53356928,1.29161314,1.04479147,1.50150317,0.84899316
0.263660,65467704,0.95595192,1.53384763,1.29161314,1.04509664,1.50121409,0.84917377
0.269750,65473794,0.95581662,1.53358716,1.29144505,1.04478729,1.50137025,0.84909270
0.276949,65480993,0.95594477,1.53362352,1.29143015,1.04489041,1.50135177,0.84909211
0.280006,65484050,0.95593702,1.53364557,1.29166678,1.04498101,1.50111514,0.84902297
0.287100,65491144,0.95587086,1.53359014,1.29139320,1.04499114,1.50128323,0.84909807
0.290135,65494179,0.95600318,1.53381902,1.29144803,1.04498637,1.50127727,0.84909211
0.297105,65501149,0.95584762,1.53363902,1.29127101,1.04480100,1.50134462,0.84885250
0.304984,65509028,0.95592927,1.53343875,1.29155174,1.04496849,1.50132257,0.84889482
0.308050,65512094,0.95566344,1.53355199,1.29164950,1.04505671,1.50170583,0.84905694
0.314201,65518245,0.95587384,1.53346199,1.29163519,1.04488147,1.50123197,0.84895144
0.317311,65521355,0.95594537,1.53360325,1.29137710,1.04498280,1.50137919,0.84907840
0.323495,65527539,0.95583569,1.53342384,1.29160956,1.04915214,1.50203544,0.84716151
0.330731,65534775,0.95850896,1.53065402,1.29168287,1.04497803,1.50153714,0.84903429
0.333867,65537911,0.95590186,1.53361041,1.29143373,1.04480100,1.50159913,0.84910045
0.341018,65545062,0.95585000,1.53338331,1.29138008,1.04506088,1.50172073,0.84908257
0.348990,65553034,0.95595669,1.53378445,1.29156605,1.04504598,1.50136787,0.84909270
0.352066,65556110,0.95573317,1.53356868,1.29173831,1.04497564,1.50186020,0.84889362
0.358177,65562221,0.95604491,1.53342563,1.29175678,1.04478014,1.50128382,0.84887276
0.361295,65565339,0.95601391,1.53364319,1.29142121,1.04497088,1.50130409,0.84901820
0.369420,65573464,0.95587325,1.53358061,1.29142896,1.04855908,1.50216240,0.84708045
0.377650,65581694,0.95880222,1.53716463,1.32780449,1.04780746,1.50207537,0.84894727
0.380922,65584966,0.95601034,1.53393764,1.29182771,1.04503286,1.50168794,0.84901343
0.385296,65589340,0.95589232,1.53353352,1.29148618,1.04479266,1.50134522,0.84908376
0.393435,65597479,0.95585656,1.53378684,1.29139618,1.04502333,1.50118488,0.84896157
0.396537,65600581,0.95589351,1.53387744,1.29153148,1.04517532,1.50149423,0.84912191
0.402674,65606718,0.95583808,1.53359253,1.29160718,1.04500843,1.50136846,0.84925602
0.410782,65614826,0.95594239,1.53351206,1.29135386,1.04485286,1.50133270,0.84906886
0.413892,65617936,0.95609378,1.53354067,1.29248396,1.04481412,1.49927157,0.84818135
0.421173,65625217,0.95461022,1.53924364,1.29156605,1.04294014,1.49912137,0.84868084
0.429035,65633079,0.95932197,1.53413195,1.28750101,1.04798508,1.49829465,0.85047494
0.432278,65636322,0.95623803,1.53091330,1.29166082,1.04502690,1.50153834,0.84888886
0.439502,65643546,0.95610272,1.53375167,1.29136995,1.04492379,1.50121647,0.84916006
0.447527,65651571,0.95581543,1.53352219,1.29160658,1.04485226,1.50123793,0.84911774
0.450565,65654609,0.95574510,1.53332132,1.29143253,1.04522300,1.50157350,0.84915827
0.456705,65660749,0.95593762,1.53402168,1.29146949,1.04498578,1.50139707,0.84906946
0.459794,65663838,0.95592451,1.53446037,1.28839866,1.04334605,1.49902838,0.84905635
0.468062,65672106,0.95576119,1.53362233,1.29122034,1.04488445,1.50137681,0.84911893
0.474085,65678129,0.95588457,1.53358061,1.29130498,1.04488266,1.50113541,0.84906171
0.477108,65681152,0.95594477,1.53364259,1.29170076,1.04506982,1.50141197,0.84910582
0.485010,65689054,0.95583987,1.53372366,1.29165367,1.04502214,1.50130171,0.84899018
0.488080,65692124,0.95603477,1.53368134,1.29202500,1.04502750,1.50170344,0.84891925
0.494189,65698233,0.95590007,1.53344947,1.29154400,1.04487968,1.50133628,0.84906767
0.502305,65706349,0.95581662,1.53352577,1.29136339,1.04500008,1.50138694,0.84898363
0.505436,65709480,0.95581841,1.53435785,1.28926233,1.04498816,1.50272089,0.84971915
0.512994,65717038,0.95707070,1.53364259,1.29177526,1.04503465,1.50149959,0.84910820
0.520073,65724117,0.95579576,1.53342027,1.29146591,1.04487670,1.50113779,0.84901581
0.523096,65727140,0.95581006,1.53360922,1.29156426,1.04522658,1.50133687,0.84905635
0.530995,65735039,0.95588517,1.53349537,1.29164294,1.04482842,1.50120097,0.84890197
0.534062,65738106,0.95597338,1.53358537,1.29185513,1.04497028,1.50149065,0.84906529
0.540171,65744215,0.95602345,1.53363365,1.29161373,1.04477358,1.50154728,0.84913204
0.548282,65752326,0.95587146,1.53362829,1.29143492,1.04491783,1.50135893,0.84908198
0.551397,65755441,0.95414650,1.53384108,1.29164652,1.04516817,1.50132912,0.84912131
0.558820,65762864,0.95586967,1.53348524,1.29163281,1.04496551,1.50144178,0.84907363
0.566934,65770978,0.95600080,1.53377015,1.29158333,1.04488922,1.50141376,0.84891091
0.570004,65774048,0.95589232,1.53329093,1.29152373,1.04504955,1.50127608,0.84905396
0.577072,65781116,0.95568191,1.53360683,1.29141644,1.04495359,1.50114256,0.84904621
0.580143,65784187,0.95600199,1.53385181,1.29190043,1.04494286,1.50169450,0.84901224
0.587238,65791282,0.95609080,1.53352458,1.29157499,1.04498816,1.50127488,0.84912668
0.595373,65799417,0.95595848,1.53353352,1.28983215,1.04480517,1.49888176,0.85137616
0.598552,65802596,0.95395517,1.53625149,1.32765786,1.04694617,1.50193590,0.84812592
0.602755,65806799,0.95361959,1.53532106,1.32740692,1.04896737,1.50151449,0.84913264
0.610373,65814417,0.95591795,1.53356094,1.29156784,1.04500425,1.50137800,0.84908555
0.613478,65817522,0.95589470,1.53391499,1.29169658,1.04505075,1.50150138,0.84895084
0.621499,65825543,0.95592033,1.53359908,1.29160062,1.04487610,1.50140423,0.84927331
0.628619,65832663,0.95610094,1.53354186,1.29159049,1.04507459,1.50122958,0.84900985
0.631656,65835700,0.95599663,1.53381426,1.29148737,1.04325665,1.49960357,0.84827254
0.637945,65841989,0.95544171,1.53300542,1.29123047,1.04476166,1.50105494,0.84896694
0.641007,65845051,0.95599365,1.53359729,1.29154936,1.04521049,1.50160092,0.84906409
0.649033,65853077,0.95580351,1.53361160,1.29158453,1.04478789,1.50133508,0.84920834
0.656093,65860137,0.95592153,1.53373617,1.29126087,1.04481113,1.50144178,0.84903727
0.659130,65863174,0.95602822,1.53355557,1.29162506,1.04515684,1.50132376,0.84907184
0.667024,65871068,0.95588517,1.53350431,1.29161433,1.04497088,1.50126117,0.84905635
0.670081,65874125,0.95599663,1.53368730,1.29171566,1.04504479,1.50141913,0.84898661
0.676252,65880296,0.95607888,1.53362948,1.29156068,1.04491604,1.50137502,0.84914456
0.684388,65888432,0.95602822,1.53356153,1.29143909,1.04484571,1.49814743,0.84995638
0.687548,65891592,0.95604789,1.53662521,1.32785634,1.04900015,1.50220770,0.84899912
0.692715,65896759,0.95603239,1.53360325,1.29143432,1.04496670,1.50132972,0.84913025
0.699908,65903952,0.95603537,1.53369326,1.29150823,1.04490948,1.50117415,0.84913562
0.702991,65907035,0.95591378,1.53353650,1.29157857,1.04494763,1.50160509,0.84909092
0.710991,65915035,0.95581126,1.53353948,1.29155055,1.04478789,1.50128263,0.84893177
0.714067,65918111,0.95605087,1.53361041,1.29175619,1.04505373,1.50121409,0.84909092
0.720157,65924201,0.95618855,1.53360743,1.29177169,1.04470325,1.49869221,0.84788750
0.728210,65932254,0.95531833,1.53255302,1.29096047,1.04454172,1.50089997,0.84895442
0.731345,65935389,0.95567417,1.53457183,1.28755585,1.04827774,1.49828690,0.85125099
0.737934,65941978,0.95630657,1.53209764,1.28861681,1.04794336,1.50151211,0.84901343
0.746021,65950065,0.95589530,1.53371233,1.29166917,1.04502035,1.50133806,0.84908198
0.749040,65953084,0.95589411,1.53365928,1.29142479,1.04497028,1.50107342,0.84907363
0.755085,65959129,0.95592987,1.53380174,1.29130915,1.04477716,1.50103229,0.84908794
0.758139,65962183,0.95601153,1.53370876,1.29171744,1.04480041,1.50161105,0.84887932
0.765245,65969289,0.95591258,1.53357584,1.29146472,1.04488504,1.50135177,0.84905873
0.773399,65977443,0.95584464,1.53356690,1.29155770,1.04514134,1.50121230,0.84908257
0.776530,65980574,0.95395040,1.53380949,1.29152135,1.04509724,1.50141853,0.84908734
0.783823,65987867,0.95584940,1.53340894,1.29144982,1.04479266,1.50124091,0.84912608
0.791912,65995956,0.95608901,1.53365094,1.29167393,1.04478491,1.50130290,0.84904502
0.795001,65999045,0.95583391,1.53361458,1.29150644,1.04512644,1.50116342,0.84912787
0.802081,66006125,0.95580112,1.53353411,1.29127697,1.04468775,1.50133210,0.84906886
0.805139,66009183,0.95596384,1.53379280,1.29187897,1.04488624,1.50133330,0.84888766
0.812258,66016302,0.95570158,1.53349537,1.29139856,1.04489697,1.50143939,0.84902237
0.820390,66024434,0.95585358,1.53369564,1.32775323,1.04488326,1.50115627,0.84886740
0.823543,66027587,0.95610988,1.53380472,1.29145161,1.04463888,1.50120693,0.84892104
0.829589,66033633,0.95583808,1.53348464,1.29154340,1.04474915,1.50130469,0.84908019
0.837501,66041545,0.95588517,1.53345424,1.29160360,1.04502094,1.50118190,0.84904204
0.840525,66044569,0.95578682,1.53349835,1.29140810,1.04505969,1.50136966,0.84896575
0.847597,66051641,0.95594537,1.53361339,1.29136518,1.04486001,1.50130826,0.84900568
0.850669,66054713,0.95587444,1.53373200,1.29158631,1.04503167,1.50129575,0.84911953
0.857770,66061814,0.95593523,1.53356332,1.29157678,1.04485643,1.50138813,0.84910761
0.865878,66069922,0.95600199,1.53080958,1.29172519,1.04335917,1.50262672,0.84750305
0.869085,66073129,0.95588934,1.53365809,1.29178539,1.04506147,1.50123972,0.84906707
0.875074,66079118,0.95576000,1.53356988,1.29130319,1.04502929,1.50115091,0.84887038
0.878097,66082141,0.95610213,1.53367538,1.29142002,1.04500068,1.50133449,0.84906767
0.886013,66090057,0.95581185,1.53354007,1.29135862,1.04490233,1.50134820,0.84900985
0.893086,66097130,0.95573496,1.53363783,1.29120902,1.04504896,1.50108117,0.84909390
0.941633,66145677,0.95596146,1.53357584,1.29143194,1.04480994,1.50124985,0.84893594
0.945583,66149627,0.95581603,1.53345305,1.29161791,1.04485941,1.50140780,0.84899614
0.948610,66152654,0.95588994,1.53376538,1.29173950,1.04492915,1.50125998,0.84891568
0.956540,66160584,0.95359635,1.53690118,1.29149989,1.04169441,1.50461870,0.84719906
0.959780,66163824,0.95920515,1.53418380,1.25190988,1.04250384,1.50548655,0.84712217
0.963045,66167089,0.95981907,1.53439302,1.29152194,1.04499353,1.50171834,0.84910701
0.968291,66172335,0.95594835,1.53372723,1.29150704,1.04502094,1.50124151,0.84901105
0.976434,66180478,0.95594418,1.53352219,1.29144505,1.04497326,1.50116104,0.84912251
0.979532,66183576,0.95577311,1.53361696,1.29161612,1.04506684,1.50142270,0.84935496
0.985661,66189705,0.95587205,1.53353590,1.29160360,1.04519976,1.50130469,0.84904681
0.988768,66192812,0.95582973,1.53335709,1.29164294,1.04478312,1.50141794,0.84888170
0.996850,66200894,0.95592689,1.53356868,1.29150585,1.04488326,1.50457817,0.84726523
1.004084,66208128,0.95893812,1.53445977,1.28797368,1.04202045,1.50543648,0.84727655
1.007390,66211434,0.95937681,1.53271991,1.29334584,1.04267431,1.50773960,0.84945152
1.011890,66215934,0.95613789,1.53371412,1.32785038,1.04336572,1.50195855,0.84752987
1.016367,66220411,0.95713388,1.53096635,1.29656509,1.04702843,1.50210518,0.84670792
1.019661,66223705,0.95744144,1.52920562,1.29242793,1.04440046,1.49755317,0.85030923
1.024203,66228247,0.95848870,1.53059620,1.29504040,1.04486359,1.50577325,0.84921549
1.029829,66233873,0.95508348,1.53408307,1.29177467,1.04504419,1.50147396,0.84890972
1.032978,66237022,0.95592808,1.53357464,1.29135266,1.04496909,1.50119978,0.84885607
1.040082,66244126,0.95576596,1.53362829,1.29158870,1.04496253,1.50254327,0.84912429
1.047996,66252040,0.95587503,1.53355080,1.29156188,1.04489101,1.50116164,0.84887574
1.051031,66255075,0.95577192,1.53348524,1.29152075,1.04497505,1.50156873,0.84908555
1.055345,66259389,0.95571053,1.53354723,1.29151240,1.04506028,1.50127131,0.84911714
1.063463,66267507,0.95594596,1.53371472,1.29164115,1.04494644,1.50128740,0.84907423
1.066502,66270546,0.95585000,1.53350491,1.29140690,1.04496790,1.50145012,0.84917615
1.072662,66276706,0.95591258,1.53378207,1.29140094,1.04514015,1.50108832,0.84912131
1.075773,66279817,0.95593464,1.53363604,1.29157618,1.04482067,1.50138634,0.84906767
1.083891,66287935,0.95596802,1.53346378,1.29154221,1.04497505,1.50153774,0.84911237
1.091087,66295131,0.95589053,1.53776783,1.29237727,1.04504061,1.50148886,0.84886442
1.094160,66298204,0.95610272,1.53342325,1.28936902,1.04342831,1.50014418,0.84859977
1.101381,66305425,0.95539760,1.53308589,1.29111007,1.04463292,1.50116998,0.84920774
1.109541,66313585,0.95583450,1.53340179,1.29164413,1.04491127,1.50127906,0.84891151
1.112581,66316625,0.95588517,1.53337318,1.29165188,1.04504479,1.50132197,0.84934841
1.118685,66322729,0.95598113,1.53393943,1.29151181,1.04505492,1.50122064,0.84917019
1.121778,66325822,0.95570993,1.53368491,1.29157439,1.04497862,1.50152344,0.84906231
1.129856,66333900,0.95567238,1.53358716,1.29157857,1.04478670,1.50147575,0.84738265
1.137093,66341137,0.96007597,1.53448123,1.25203446,1.04544235,1.50142032,0.84912608
1.140298,66344342,0.95591497,1.53362114,1.29141823,1.04519082,1.50131482,0.84899912
1.147498,66351542,0.95583629,1.53380591,1.29143194,1.04478849,1.50131661,0.84913800
1.155528,66359572,0.95591080,1.53351802,1.29153029,1.04479385,1.50135416,0.84898482
1.158552,66362596,0.95592570,1.53342504,1.29146293,1.04514731,1.50145191,0.84916781
1.164674,66368718,0.95595967,1.53372127,1.29155294,1.04519201,1.50143105,0.84924350
1.167772,66371816,0.95585417,1.53376717,1.29163340,1.04520393,1.50117117,0.84908257
1.175884,66379928,0.95581960,1.53363067,1.29160300,1.04493511,1.50683123,0.84942232
1.183122,66387166,0.95330011,1.53748650,1.28835455,1.04685677,1.50212127,0.84660898
1.186430,66390474,0.95722568,1.53384585,1.29173473,1.04507518,1.50147754,0.84912549
1.191831,66395875,0.95581185,1.53347510,1.29146293,1.04498756,1.50146502,0.84911953
1.199984,66404028,0.95587146,1.53363365,1.29170135,1.04484392,1.50117058,0.84912787
1.203007,66407051,0.95584762,1.53345603,1.29177526,1.04506922,1.50180358,0.84911595
1.209186,66413230,0.95602762,1.53374809,1.29158393,1.04478789,1.50136012,0.84908078
1.212294,66416338,0.95595312,1.53357524,1.29157141,1.04494525,1.50145549,0.84885846
1.220419,66424463,0.95584464,1.53357584,1.29138366,1.04494703,1.49967092,0.85194181
1.227647,66431691,0.95612895,1.53337855,1.28906385,1.04596508,1.50088805,0.85020552
1.230964,66435008,0.95603418,1.53368789,1.29179135,1.04496730,1.50142986,0.84909986
1.238998,66443042,0.95586431,1.53375942,1.29143373,1.04499710,1.50158960,0.84909747
1.246118,66450162,0.95592451,1.53381187,1.29137472,1.04478670,1.50144178,0.84889124
1.249142,66453186,0.95600557,1.53335709,1.29160360,1.04501439,1.50166708,0.84909449
1.256233,66460277,0.95610272,1.53373081,1.29156366,1.04483140,1.50124270,0.84913681
1.263443,66467487,0.95582616,1.53377313,1.29152194,1.04485584,1.50150079,0.84911118
1.266500,66470544,0.95598471,1.53356332,1.29158810,1.04777051,1.50039393,0.85264812
1.274597,66478641,0.95635008,1.53228480,1.29376367,1.04266298,1.50762397,0.84905933
1.277774,66481818,0.95591795,1.53375703,1.29158035,1.04477299,1.50114435,0.84902475
1.282106,66486150,0.95586729,1.53346318,1.29136697,1.04488862,1.50163192,0.84914039
1.335987,66540031,0.95585834,1.53359551,1.29178837,1.04489518,1.50152701,0.84884773
1.339010,66543054,0.95579218,1.53356928,1.29155770,1.04496313,1.50128859,0.84906767
1.343062,66547106,0.95577728,1.53375286,1.29143432,1.04496551,1.50091249,0.84903489
1.346084,66550128,0.95604014,1.53371829,1.29145459,1.04481233,1.50128680,0.84907601
1.354009,66558053,0.95596086,1.53352517,1.29156366,1.04477060,1.50135833,0.84913025
1.361074,66565118,0.95589470,1.53658051,1.29628018,1.04498876,1.50161463,0.84749172
1.364299,66568343,0.95764350,1.53428632,1.32790343,1.04658259,1.50001425,0.84776531
1.371995,66576039,0.95814061,1.53435547,1.28724531,1.04707254,1.50213140,0.84752749
1.376394,66580438,0.95383238,1.53219003,1.28824726,1.04739202,1.50198001,0.84647070
1.379615,66583659,0.95874798,1.53449017,1.28814355,1.04661775,1.50127369,0.84903906
1.383958,66588002,0.95591258,1.53383094,1.29172162,1.04493571,1.50133628,0.84910462
1.391072,66595116,0.95590782,1.53365332,1.29132167,1.04498697,1.50120157,0.84903072
1.394109,66598153,0.95585298,1.53363067,1.29178122,1.04492498,1.50119442,0.84906409
1.401990,66606034,0.95584940,1.53353471,1.29142300,1.04497684,1.50139886,0.84907423
1.405009,66609053,0.95618677,1.53394121,1.29152313,1.04492915,1.50138217,0.84914814
1.413042,66617086,0.95574629,1.53354425,1.29143373,1.04500664,1.50160688,0.84913800
1.420126,66624170,0.95610213,1.53338868,1.29191712,1.04506088,1.50142330,0.84906588
1.423155,66627199,0.95597994,1.53354663,1.28959790,1.04381931,1.50021690,0.84865819
1.429471,66633515,0.95540356,1.53296668,1.29107729,1.04485047,1.50127548,0.84926675
1.437504,66641548,0.95589113,1.53380412,1.29164532,1.04496193,1.50143939,0.84910045
1.440527,66644571,0.95584464,1.53345961,1.29142598,1.04488385,1.50154430,0.84900330
1.447572,66651616,0.95594596,1.53339225,1.29157082,1.04463351,1.50144058,0.84886621
1.450590,66654634,0.95587503,1.53570372,1.32729129,1.04658259,1.50229234,0.84697257
1.455721,66659765,0.95832896,1.53041798,1.32747308,1.04799104,1.50170523,0.85049878
1.460287,66664331,0.95875990,1.53033036,1.29597739,1.04491664,1.50076348,0.84905456
1.463581,66667625,0.95590186,1.53378863,1.29151896,1.04519976,1.50136012,0.84926854
1.470746,66674790,0.95583510,1.53351444,1.29162208,1.04480100,1.50129098,0.84908972
1.478864,66682908,0.95585834,1.53359491,1.29164473,1.04480517,1.50152224,0.84909330
1.481974,66686018,0.95595729,1.53345603,1.29157916,1.04498697,1.50121588,0.84905158
1.489082,66693126,0.95574986,1.53354365,1.29162685,1.04503942,1.50127429,0.84901879
1.492113,66696157,0.95625710,1.53207559,1.29283980,1.04242814,1.50508064,0.84929953
1.500152,66704196,0.95435869,1.53795261,1.32792489,1.04750109,1.50157350,0.84885965
1.506647,66710691,0.95591497,1.53396029,1.29160241,1.04509664,1.50131840,0.84901283
1.509752,66713796,0.95593464,1.53377313,1.29168824,1.04480875,1.50149781,0.84906886
1.516999,66721043,0.95587921,1.53338987,1.29140690,1.04479981,1.50151211,0.84913622
1.524977,66729021,0.95593881,1.53366524,1.29137114,1.04479564,1.50145966,0.84909807
1.528000,66732044,0.95592927,1.53343279,1.29152015,1.04492438,1.50116938,0.84908913
1.535076,66739120,0.95573616,1.53360385,1.29146413,1.04494286,1.50125581,0.84890853
1.538113,66742157,0.95738780,1.53117794,1.29161492,1.04297829,1.50290030,0.84717641
1.546151,66750195,0.95904421,1.53441567,1.25129178,1.04315532,1.50132614,0.84902356
1.552526,66756570,0.95583093,1.53355557,1.29161254,1.04489041,1.50127965,0.84901224
1.555555,66759599,0.95588576,1.53380114,1.29154519,1.04509426,1.50143105,0.84906409
1.562674,66766718,0.95592451,1.53376836,1.29156366,1.04499353,1.50145310,0.84909807
1.570784,66774828,0.95593106,1.53367895,1.29140631,1.04487610,1.50140959,0.84904204
1.573887,66777931,0.95585596,1.53349954,1.29156605,1.04503286,1.50125343,0.84910284
1.581061,66785105,0.95580351,1.53365392,1.29120783,1.04487253,1.50094050,0.84904562
1.584093,66788137,0.95641922,1.52982492,1.29513577,1.04237390,1.50471467,0.84889780
1.592168,66796212,0.95619273,1.53368849,1.29168347,1.04506445,1.50150973,0.84914277
1.598412,66802456,0.95581960,1.53372783,1.29146234,1.04514432,1.50139529,0.84900210
1.601501,66805545,0.95586729,1.53380293,1.29171625,1.04534162,1.50134879,0.84927509
1.608670,66812714,0.95584523,1.53367657,1.29139081,1.04491187,1.50108176,0.84920893
1.616789,66820833,0.95604670,1.53349775,1.29142896,1.04501856,1.50138515,0.84903548
1.619893,66823937,0.95591318,1.53357762,1.29180745,1.04497445,1.50117475,0.84907363
1.627060,66831104,0.95585477,1.53380710,1.29114107,1.04480577,1.50103527,0.84908317
1.630083,66834127,0.95592272,1.53367716,1.29154757,1.04491723,1.50085586,0.84909211
1.637090,66841134,0.95593285,1.53360743,1.29124240,1.04486299,1.50131661,0.84911893
1.645041,66849085,0.95580232,1.53352100,1.29135088,1.04478193,1.50122243,0.84911953
1.648069,66852113,0.95571827,1.53346497,1.29172341,1.04506267,1.50200146,0.84912966
1.654153,66858197,0.95598292,1.53357822,1.29165486,1.04487610,1.50156277,0.84906648
1.657266,66861310,0.95602822,1.53359908,1.29158572,1.04481650,1.50141078,0.84901939
1.665372,66869416,0.95591974,1.53374988,1.29151002,1.04503227,1.50137621,0.84896575
1.672552,66876596,0.95596384,1.53339583,1.29151181,1.04486657,1.50130826,0.84881375
1.675580,66879624,0.95585954,1.53624732,1.25349537,1.04297770,1.50226611,0.84925185
1.680711,66884755,0.95349621,1.53760332,1.32772342,1.04886008,1.50002676,0.85038732
1.685352,66889396,0.95357489,1.53756816,1.28805951,1.04918373,1.50217789,0.84678600
1.688629,66892673,0.95826280,1.53437156,1.28892795,1.04219449,1.50249320,0.84728311
1.693023,66897067,0.95994603,1.53448660,1.28738419,1.04732526,1.50166470,0.84917317
1.700304,66904348,0.95594656,1.53375644,1.29141227,1.04491067,1.50106746,0.84909151
1.703421,66907465,0.95588934,1.53352517,1.29168168,1.04504240,1.50150317,0.84886740
1.711486,66915530,0.95594298,1.53344530,1.29165307,1.04486836,1.50117654,0.84909986
1.718570,66922614,0.95611524,1.53330225,1.29148201,1.04467464,1.50117475,0.84889303
1.721630,66925674,0.95889997,1.53370697,1.29146830,1.04500604,1.50147754,0.84914694
1.727063,66931107,0.95567119,1.53355855,1.29142598,1.04490769,1.50104064,0.84894310
1.730100,66934144,0.95602107,1.53375942,1.29191354,1.04497743,1.50173265,0.84903906
1.736208,66940252,0.95610213,1.53353054,1.29158870,1.04479802,1.50136906,0.84908436
1.743447,66947491,0.95577907,1.53374392,1.29154161,1.04499293,1.50134701,0.84910462
1.746490,66950534,0.95600080,1.53363663,1.29150823,1.04484571,1.50132018,0.84904562
1.754489,66958533,0.95587801,1.53374929,1.29148677,1.04500366,1.50134760,0.84930311
1.761568,66965612,0.95581543,1.53357166,1.29142061,1.04466630,1.50146383,0.84882568
1.764590,66968634,0.95600140,1.53353590,1.29139498,1.04393852,1.50792378,0.84933768
1.770685,66974729,0.95535588,1.53077382,1.25268653,1.04259623,1.50414783,0.84901641
1.773945,66977989,0.95606458,1.53373439,1.29184023,1.04497088,1.50158721,0.84893058
1.781241,66985285,0.95569741,1.53364557,1.29152611,1.04496074,1.50132912,0.84906171
1.789387,66993431,0.95595788,1.53362710,1.29154459,1.04498876,1.50130767,0.84906350
1.792480,66996524,0.95591735,1.53359491,1.29173890,1.04480517,1.50145131,0.84872435
1.799583,67003627,0.95592927,1.53350968,1.29139200,1.04481531,1.50146860,0.84920536
1.807496,67011540,0.95575463,1.53356094,1.29145340,1.04488683,1.50145012,0.84900389
1.810524,67014568,0.95581662,1.53364081,1.28794089,1.04402137,1.49940926,0.85006664
1.816941,67020985,0.95401894,1.53563101,1.29156188,1.04478133,1.50134164,0.84900330
1.820009,67024053,0.95606398,1.53363246,1.29186228,1.04483080,1.50155026,0.84909449
1.827258,67031302,0.95588636,1.53356332,1.29142300,1.04500664,1.50146443,0.84909390
1.835354,67039398,0.95585358,1.53353233,1.29140750,1.04477120,1.50124449,0.84905575
1.838450,67042494,0.95594358,1.53372842,1.29156545,1.04495359,1.50129694,0.84907601
1.845577,67049621,0.95595490,1.53325338,1.29157916,1.04476584,1.50133151,0.84901641
1.853486,67057530,0.95602524,1.53379637,1.29151002,1.04498399,1.50153655,0.84901760
1.856547,67060591,0.95430803,1.53753716,1.29147664,1.04556215,1.49678367,0.85189949
1.861084,67065128,0.95673096,1.53403479,1.28795758,1.04496074,1.50158781,0.84905575
1.864280,67068324,0.95582914,1.53365511,1.29169897,1.04505432,1.50134760,0.84914337
1.870537,67074581,0.95591199,1.53358955,1.29120246,1.04493452,1.50136489,0.84888349
1.878476,67082520,0.95592689,1.53373498,1.29140214,1.04495955,1.50141555,0.84906648
1.881505,67085549,0.95588278,1.53360504,1.29163281,1.04472650,1.50143880,0.84895204
1.888567,67092611,0.95587623,1.53346795,1.29158810,1.04472232,1.50139231,0.84913025
1.896483,67100527,0.95588040,1.53374929,1.29147843,1.04496968,1.50137979,0.84913681
1.899516,67103560,0.95595312,1.53342742,1.29153446,1.04228271,1.50548238,0.84741781
1.906865,67110909,0.95407795,1.53921384,1.29178957,1.04500902,1.50135714,0.84912429
1.909982,67114026,0.95600378,1.53369862,1.29187540,1.04487193,1.50136906,0.84900330
1.917258,67121302,0.95594298,1.53343875,1.29155592,1.04489935,1.50145787,0.84907661
1.925398,67129442,0.95584166,1.53368909,1.29163281,1.04485703,1.50124985,0.84907244
1.928495,67132539,0.95593225,1.53368074,1.29156247,1.04478014,1.50133151,0.84897290
1.935564,67139608,0.95568549,1.53321165,1.29157976,1.04462159,1.50113779,0.84920476
1.943481,67147525,0.95581722,1.53361398,1.29139856,1.04491365,1.50117236,0.84893237
1.946539,67150583,0.95408451,1.53746027,1.29149214,1.04500485,1.50144655,0.84900270
1.950838,67154882,0.95581305,1.53363306,1.29160420,1.04478372,1.50134522,0.84906409
1.953948,67157992,0.95607829,1.53357524,1.29194156,1.04477001,1.50137383,0.84893773
1.961240,67165284,0.95595610,1.53374631,1.29122571,1.04467643,1.50145429,0.84890495
1.969307,67173351,0.95594358,1.53342802,1.29135326,1.04485822,1.50127906,0.84899912
1.972430,67176474,0.95569384,1.53369207,1.29175082,1.04491187,1.50142628,0.84896694
1.979574,67183618,0.95592093,1.53352636,1.29160598,1.04481173,1.50122422,0.84906886
1.987487,67191531,0.95594775,1.53361458,1.29171387,1.04489577,1.50146264,0.84884773
1.990515,67194559,0.95588815,1.53355796,1.28784314,1.04617489,1.49837154,0.85066269
1.994671,67198715,0.95616829,1.53384942,1.29224375,1.04498339,1.50104362,0.84903131
1.997860,67201904,0.95590603,1.53371948,1.29150883,1.04482842,1.50176245,0.84908019
2.005126,67209170,0.95574867,1.53358120,1.29156843,1.04503286,1.50150853,0.84912251
2.013003,67217047,0.95610570,1.53355557,1.29155472,1.04489339,1.50125998,0.84908794
2.016026,67220070,0.95592629,1.53348762,1.29151062,1.04495895,1.50102633,0.84910045
2.023079,67227123,0.95576596,1.53362769,1.29136459,1.04494346,1.50119680,0.84912191
2.026103,67230147,0.95616173,1.53368968,1.29160837,1.04481173,1.50124627,0.84905515
2.033997,67238041,0.95584285,1.53359908,1.29164532,1.04500366,1.50313097,0.84902773
2.041461,67245505,0.95597577,1.53058726,1.25057295,1.04715181,1.50217968,0.84877024
