Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
5.853525,21550641,1.50105375,1.46544653,0.84332893,0.95404577,1.28712789,1.05455650
5.859803,21556919,1.50023180,1.46501261,0.84461341,0.95498037,1.28840879,1.05520082
5.867840,21564956,1.50086719,1.46542269,0.84468315,0.95508170,1.28841356,1.05503333
5.870927,21568043,1.50167841,1.46257120,0.84711323,0.95508766,1.28843680,1.05504347
5.876957,21574073,1.50075692,1.46541017,0.84473203,0.95499050,1.28834442,1.05499876
5.879989,21577105,1.50081354,1.46570521,0.84485899,0.95511507,1.28849343,1.05528546
5.887865,21584981,1.50050718,1.46565574,0.84468434,0.95515680,1.28834323,1.05509949
5.894942,21592058,1.50087672,1.46539527,0.84460626,0.95491361,1.28848866,1.05514658
5.898008,21595124,1.50064427,1.46553891,0.84464679,0.95339846,1.28686980,1.05408800
5.904285,21601401,1.50002140,1.46494466,0.84449301,0.95483493,1.28816560,1.05491472
5.907363,21604479,1.50126237,1.46574992,0.84473620,0.95513474,1.28850535,1.05514003
5.915366,21612482,1.50057751,1.46641928,0.84314237,0.95830154,1.28360704,1.05669869
5.922891,21620007,1.49536568,1.46926421,0.84476064,0.95293354,1.29272000,1.05200005
5.926103,21623219,1.49657863,1.46649199,0.84355662,0.95844757,1.28479973,1.05768455
5.930637,21627753,1.50165576,1.46518725,0.84284971,0.95512223,1.28832296,1.05497730
5.937938,21635054,1.50093216,1.46542865,0.84471295,0.95504414,1.28836766,1.05498684
5.941000,21638116,1.50077301,1.46577137,0.84486018,0.95515143,1.28842965,1.05501903
5.948099,21645215,1.50090951,1.46554488,0.84457884,0.95490944,1.28815428,1.05514837
5.956207,21653323,1.50071162,1.46542209,0.84468315,0.95492374,1.28842429,1.05485631
5.959317,21656433,1.50083977,1.46560269,0.84441672,0.95879626,1.28936783,1.05425370
5.964810,21661926,1.49687666,1.46966833,0.84402929,0.95832359,1.28845469,1.05529619
5.971938,21669054,1.50080162,1.46540778,0.84474156,0.95499050,1.28839985,1.05493141
5.974966,21672082,1.50070447,1.46536189,0.84478090,0.95519375,1.28850416,1.05499399
5.982858,21679974,1.50085169,1.46530824,0.84470819,0.95498752,1.28842131,1.05489267
5.985921,21683037,1.50090057,1.46571058,0.84479104,0.95534992,1.28817931,1.05527533
5.992040,21689156,1.50074738,1.46543043,0.84482978,0.95533502,1.28841535,1.05516744
6.000164,21697280,1.50091785,1.46562415,0.84474335,0.95513355,1.28839031,1.05513943
6.003274,21700390,1.50076586,1.46552461,0.84480177,0.95516037,1.28855840,1.05500651
6.011374,21708490,1.50060135,1.46558123,0.84484408,0.95490646,1.28854529,1.05511797
6.014409,21711525,1.50112408,1.46547871,0.84483693,0.95511209,1.28840700,1.05505956
6.021433,21718549,1.50062460,1.46530944,0.84483693,0.95491242,1.28874794,1.05514122
6.029355,21726471,1.50075632,1.46558600,0.84487091,0.95515501,1.28831938,1.05492664
6.032413,21729529,1.50045532,1.46560627,0.84479044,0.95515441,1.28862218,1.05488194
6.038563,21735679,1.50078851,1.46557170,0.84468196,0.95518660,1.28859953,1.05509711
6.046718,21743834,1.50082606,1.46554070,0.84479580,0.95519316,1.28851787,1.05508877
6.049822,21746938,1.50075394,1.46559375,0.84488223,0.95843505,1.28950313,1.05434609
6.056089,21753205,1.50537628,1.47012132,0.84261189,0.95802855,1.28927902,1.05417622
6.059386,21756502,1.50129277,1.46552342,0.84481428,0.95508468,1.28835693,1.05502320
6.067405,21764521,1.50057036,1.46553176,0.84470938,0.95514547,1.28858760,1.05528129
6.074456,21771572,1.50090116,1.46535533,0.84483991,0.95519554,1.28846840,1.05508698
6.077514,21774630,1.50104541,1.46549242,0.84350000,0.95395576,1.28738240,1.05443907
6.083801,21780917,1.50016743,1.46518844,0.84456454,0.95491063,1.28820435,1.05519307
6.091837,21788953,1.50095838,1.46572727,0.84477315,0.95492255,1.28841654,1.05496538
6.094861,21791977,1.50078970,1.46523314,0.84491382,0.95139872,1.28757790,1.05603588
6.099460,21796576,1.50214630,1.46608609,0.84232281,0.95753741,1.28804341,1.05511082
6.102673,21799789,1.50096971,1.46572727,0.84481786,0.95517349,1.28815964,1.05485333
6.109864,21806980,1.50075334,1.46556812,0.84479461,0.95528733,1.28858880,1.05502618
6.117871,21814987,1.50071877,1.46545964,0.84478686,0.95515441,1.28839091,1.05498744
6.120934,21818050,1.50078911,1.46579641,0.84460209,0.95546734,1.28838376,1.05523480
6.127066,21824182,1.50078076,1.46548467,0.84477077,0.95514547,1.28837303,1.05509294
6.135145,21832261,1.50070745,1.46545904,0.84461937,0.95516872,1.28856555,1.05489386
6.138236,21835352,1.50085348,1.46546799,0.84519158,0.95285308,1.29287258,1.09193576
6.146478,21843594,1.50162834,1.46562773,0.84502171,0.95514130,1.28840700,1.05507208
6.149577,21846693,1.50110918,1.46554726,0.84479282,0.95521700,1.28841714,1.05512512
6.155812,21852928,1.50093335,1.46548050,0.84459434,0.95518898,1.28864423,1.05505598
6.163857,21860973,1.50079805,1.46541911,0.84467242,0.95499646,1.28832654,1.05505002
6.166915,21864031,1.50077838,1.46561819,0.84460447,0.95531356,1.28852085,1.05518652
6.173032,21870148,1.50078076,1.46554428,0.84466467,0.95490348,1.28859893,1.05517519
6.181136,21878252,1.50107342,1.46545189,0.84479580,0.95509183,1.28843025,1.05508221
6.184251,21881367,1.50080937,1.46535772,0.84482620,0.95510971,1.28853038,1.05527831
6.189645,21886761,1.50065500,1.46556097,0.84471057,0.95505845,1.28840343,1.05511082
6.197781,21894897,1.50091130,1.46551388,0.84484766,0.95514249,1.28858582,1.05508877
6.200845,21897961,1.50071520,1.46538812,0.84476123,0.95514488,1.28845409,1.05513526
6.207950,21905066,1.50081652,1.46551686,0.84473322,0.95511150,1.28855184,1.05486942
6.211009,21908125,1.50078076,1.46561759,0.84482263,0.95509481,1.28832773,1.05502916
6.217116,21914232,1.50084811,1.46554964,0.84471891,0.95513951,1.28831640,1.05522466
6.225242,21922358,1.50067645,1.46551984,0.84477077,0.95519435,1.28830269,1.05505300
6.228347,21925463,1.50071579,1.46552938,0.84532033,0.95265459,1.29101053,1.05581713
6.235501,21932617,1.50045949,1.46991032,0.84658216,0.95275711,1.29085020,1.05542494
6.240089,21937205,1.49803239,1.46910089,0.84255109,0.95621061,1.29011587,1.05504227
6.243335,21940451,1.50074500,1.46558362,0.84475408,0.95522892,1.28828422,1.05523480
6.250447,21947563,1.50081474,1.46543282,0.84468971,0.95512163,1.28825084,1.05509294
6.253517,21950633,1.49819094,1.46361965,0.84409605,0.95457625,1.28786877,1.05475498
6.260841,21957957,1.50046247,1.46531063,0.84455441,0.95533382,1.28850595,1.05508757
6.268865,21965981,1.50096315,1.46533686,0.84467958,0.95512223,1.28853038,1.05505360
6.271907,21969023,1.50078911,1.46677929,0.84443520,0.95659685,1.28519670,1.05736685
6.280014,21977130,1.50191325,1.46539467,0.84746788,0.95479440,1.28851310,1.05511320
6.286264,21983380,1.50079566,1.46559375,0.84481786,0.95519018,1.28850118,1.05487717
6.289356,21986472,1.50084931,1.46538513,0.84494005,0.95524799,1.28840223,1.05494095
6.297352,21994468,1.50084275,1.46541732,0.84464620,0.95498394,1.28840879,1.05512989
6.300419,21997535,1.50106210,1.46548825,0.84494184,0.95508229,1.28869370,1.05501247
6.306537,22003653,1.50090235,1.46539765,0.84483693,0.95516395,1.28860072,1.05509830
6.313770,22010886,1.50076228,1.46566289,0.84472249,0.95508944,1.28835753,1.05502797
6.316842,22013958,1.50073546,1.46505552,0.84508191,0.95536661,1.32537560,1.01712418
6.323166,22020282,1.49973589,1.46752613,0.84492217,0.95329594,1.28852025,1.05527950
6.328610,22025726,1.50100666,1.46540361,0.84481011,0.95511567,1.28831700,1.05519009
6.331731,22028847,1.50066453,1.46538335,0.84475766,0.95533680,1.28842906,1.05505598
6.339826,22036942,1.50081831,1.46535712,0.84478090,0.95509958,1.28842250,1.05510188
6.346969,22044085,1.50098938,1.46550494,0.84465514,0.95509242,1.28818885,1.05485869
6.349987,22047103,1.50083381,1.46547335,0.84461580,0.95521104,1.28858403,1.05528904
6.357082,22054198,1.50078732,1.46558719,0.84475051,0.95507276,1.28839925,1.05489028
6.360181,22057297,1.50075871,1.46158057,0.84732423,0.95257294,1.28946320,1.05533553
6.368432,22065548,1.49720567,1.46553117,0.84638427,0.95544350,1.28848270,1.05515433
6.375925,22073041,1.50095123,1.46550911,0.84476004,0.95492970,1.28860131,1.05500591
6.378948,22076064,1.50084990,1.46557408,0.84476183,0.95516872,1.28853336,1.05509353
6.386847,22083963,1.50087494,1.46550136,0.84478567,0.95510971,1.28857509,1.05509949
6.393964,22091080,1.50100547,1.46534639,0.84478448,0.95509839,1.28852204,1.05512930
6.396997,22094113,1.50078911,1.46551925,0.84459136,0.95337581,1.28670469,1.05410350
6.404285,22101401,1.50012094,1.46492201,0.84455739,0.95480453,1.28828839,1.05492128
6.407367,22104483,1.50197703,1.46508115,0.84738920,0.95259380,1.29046873,1.05562282
6.415541,22112657,1.50165159,1.46372455,0.84482441,0.95511567,1.28833011,1.05513585
6.421853,22118969,1.50091726,1.46532374,0.84458063,0.95508408,1.28839091,1.05520976
6.424875,22121991,1.50082546,1.46584647,0.84480355,0.95524442,1.28848449,1.05508400
6.432865,22129981,1.50084692,1.46548289,0.84463547,0.95499467,1.28849283,1.05527175
6.439984,22137100,1.50076646,1.46550434,0.84470878,0.95514130,1.28843502,1.05508102
6.443011,22140127,1.50081116,1.46561998,0.84484945,0.95506024,1.28852681,1.05518532
6.450092,22147208,1.50099832,1.46544236,0.84458004,0.95501196,1.28825143,1.05507327
6.453216,22150332,1.50072056,1.46544832,0.84474574,0.95516455,1.28830567,1.05512334
6.461329,22158445,1.50077420,1.46546977,0.84459434,0.95507752,1.28830687,1.05510665
6.468440,22165556,1.50081295,1.46550315,0.84470223,0.95511329,1.28806308,1.05486584
6.471467,22168583,1.50097924,1.46547633,0.84502528,0.95522594,1.28852919,1.05521393
6.479357,22176473,1.50098342,1.46546799,0.84471236,0.95514965,1.28824309,1.05509234
6.482428,22179544,1.50105375,1.46565455,0.84494005,0.95511090,1.28851071,1.05506969
6.488536,22185652,1.50098521,1.46537262,0.84464679,0.95509839,1.28859357,1.05524374
6.496640,22193756,1.50093335,1.46559077,0.84468315,0.95512759,1.28839031,1.05502618
6.499775,22196891,1.50085050,1.46161156,0.84632586,0.95558595,1.28646329,1.05754030
6.505301,22202417,1.49819571,1.47139150,0.84805320,0.95546436,1.28552273,1.05901016
6.509710,22206826,1.50255281,1.46645325,0.84234546,0.95741283,1.32633583,1.05870856
6.512929,22210045,1.50086004,1.46563905,0.84481726,0.95506977,1.28832713,1.05496300
6.519954,22217070,1.50097924,1.46518963,0.84465931,0.95507156,1.28837184,1.05522824
6.527874,22224990,1.50095063,1.46575111,0.84476243,0.95508229,1.28846124,1.05500591
6.530906,22228022,1.50077659,1.46516281,0.84457884,0.95530521,1.28854529,1.05540884
6.536014,22233130,1.50086004,1.46573025,0.84472011,0.95518422,1.28817752,1.05512393
6.539123,22236239,1.50074142,1.46571177,0.84481488,0.95854175,1.28509894,1.05864657
6.547300,22244416,1.50183576,1.46533328,0.84636639,0.95238459,1.28708676,1.05878485
6.551617,22248733,1.50071341,1.46570283,0.84464739,0.95513415,1.28850773,1.05508400
6.554751,22251867,1.50074738,1.46567541,0.84472726,0.95513176,1.28852800,1.05502678
6.561898,22259014,1.50071639,1.46526235,0.84479580,0.95498156,1.28828064,1.05525566
6.569896,22267012,1.50087672,1.46524626,0.84462116,0.95477831,1.28841475,1.05487419
6.572919,22270035,1.50068539,1.46521884,0.84476481,0.95509302,1.28845469,1.05536056
6.579013,22276129,1.50070924,1.46560806,0.84474454,0.95505964,1.28841416,1.05504883
6.582117,22279233,1.50075930,1.46557587,0.84460209,0.95490288,1.28856734,1.05526460
6.590208,22287324,1.50077540,1.46144765,0.84709118,0.95508706,1.28853575,1.05514301
6.594623,22291739,1.50075096,1.46545368,0.84480832,0.95512223,1.28833369,1.05495585
6.597764,22294880,1.50060433,1.46590906,0.84485601,0.95528733,1.28846124,1.05485452
6.605839,22302955,1.50085288,1.46541792,0.84465931,0.95515322,1.28833607,1.05511380
6.612988,22310104,1.50093395,1.46581965,0.84466229,0.95506799,1.28850714,1.05489207
6.616017,22313133,1.50066096,1.46574932,0.84462176,0.95512521,1.28853992,1.05514837
6.623310,22320426,1.50103825,1.46530765,0.84460209,0.95518720,1.28851846,1.05509115
6.626363,22323479,1.50108236,1.46560090,0.84481190,0.95518422,1.28850177,1.05505956
6.634354,22331470,1.50071877,1.46549540,0.84463070,0.95512282,1.28860847,1.05505300
6.642359,22339475,1.50094408,1.46565157,0.84461282,0.95511448,1.28844396,1.05512095
6.645395,22342511,1.50055844,1.46552938,0.84487448,0.95513832,1.28833786,1.05513764
6.652452,22349568,1.50077599,1.46532911,0.84468375,0.95512342,1.28839687,1.05500115
6.655514,22352630,1.50102931,1.46563428,0.84476123,0.95515739,1.28868714,1.05505598
6.662613,22359729,1.50073725,1.46532017,0.84468971,0.95513355,1.28849343,1.05511797
6.670734,22367850,1.50095958,1.46538513,0.84482322,0.95517468,1.28849581,1.05503810
6.673833,22370949,1.50080520,1.46550792,0.84479521,0.95502328,1.28858105,1.05237437
6.681013,22378129,1.50190431,1.46637576,0.84244977,0.95828187,1.25165418,1.09272374
6.686411,22383527,1.50300342,1.46641808,0.84495853,0.95299673,1.25018671,1.05820490
6.689673,22386789,1.50260764,1.46498280,0.84704528,0.95534515,1.28869787,1.05507029
6.694149,22391265,1.50082427,1.46532613,0.84482143,0.95511865,1.28841237,1.05522228
6.701371,22398487,1.50072712,1.46547454,0.84460924,0.95509660,1.28827110,1.05511797
6.704403,22401519,1.50047022,1.46520990,0.84487389,0.95507097,1.28880099,1.05520499
6.711532,22408648,1.50089461,1.46559971,0.84476123,0.95518362,1.28831819,1.05504347
6.714624,22411740,1.50097865,1.46557885,0.84460388,0.95518720,1.28844396,1.05511678
6.722766,22419882,1.50099772,1.46549898,0.84464322,0.95726740,1.25034347,1.09154833
6.730966,22428082,1.50596577,1.46227675,0.84592591,0.95604729,1.28924922,1.05332447
6.734268,22431384,1.49983126,1.47084254,0.84516953,0.95427107,1.29101113,1.05237079
6.738770,22435886,1.50059181,1.46560269,0.84481786,0.95512998,1.28871158,1.05489684
6.745981,22443097,1.50081176,1.46533924,0.84479521,0.95525932,1.28832058,1.05519725
6.749013,22446129,1.50080162,1.46287161,0.84358047,0.95418167,1.28783003,1.05465544
6.756314,22453430,1.50043327,1.46523851,0.84455262,0.95502924,1.28856197,1.05512512
6.764360,22461476,1.50091547,1.46564382,0.84468315,0.95489990,1.28838495,1.05508161
6.767392,22464508,1.50072593,1.46535652,0.84609757,0.95794987,1.28947452,1.05460776
6.775460,22472576,1.49754125,1.46485883,0.84457944,0.95509839,1.28848866,1.05499876
6.778616,22475732,1.50100368,1.46560627,0.84477256,0.95534515,1.28834740,1.05508519
6.784826,22481942,1.50075334,1.46532911,0.84460865,0.95525276,1.28869132,1.05508757
6.792889,22490005,1.50072652,1.46558004,0.84458719,0.95503342,1.28846184,1.05500591
6.795917,22493033,1.50096494,1.46571415,0.84479878,0.95534098,1.28831342,1.05519784
6.802026,22499142,1.50079745,1.46560090,0.84479163,0.95508110,1.28822878,1.05515969
6.810129,22507245,1.50090355,1.46556574,0.84473620,0.95516812,1.28855125,1.05501724
6.813244,22510360,1.50073189,1.46555799,0.84517012,0.95234346,1.25268534,1.09316183
6.821437,22518553,1.50059599,1.46564084,0.84472488,0.95511507,1.28833488,1.05504227
6.824456,22521572,1.50100666,1.46567720,0.84460447,0.95492911,1.28815309,1.05501486
6.830422,22527538,1.50041002,1.46558481,0.84446917,0.95496725,1.28860191,1.05514181
6.838370,22535486,1.50088567,1.46546977,0.84466348,0.95492434,1.28844992,1.05508221
6.841398,22538514,1.50049824,1.46539765,0.84477554,0.95527958,1.28854350,1.05511380
6.847548,22544664,1.50096494,1.46549183,0.84487031,0.95491361,1.28840223,1.05507982
6.850635,22547751,1.50099295,1.46558123,0.84481726,0.95517289,1.28853396,1.05500591
6.858780,22555896,1.50098997,1.46573561,0.84470759,0.95507693,1.28848806,1.05495167
6.864930,22562046,1.50092441,1.46515387,0.84461759,0.95489633,1.28842727,1.05496360
6.867953,22565069,1.50086778,1.46590072,0.84476481,0.95513474,1.28845826,1.05520738
6.875857,22572973,1.50094348,1.46530646,0.84469030,0.95506679,1.28834323,1.05507088
6.882975,22580091,1.50076586,1.46558064,0.84477494,0.95530402,1.28831223,1.05513526
6.886002,22583118,1.50076765,1.46597761,0.84467898,0.95533025,1.28836647,1.05519188
6.893081,22590197,1.50075632,1.46565514,0.84465454,0.95502567,1.28857509,1.05510426
6.896204,22593320,1.50083202,1.46566468,0.84478686,0.95513176,1.28842786,1.05497492
6.903363,22600479,1.50080341,1.46553534,0.84469269,0.95519852,1.28950373,1.01607633
6.909732,22606848,1.49782139,1.46998840,0.84237586,0.95663917,1.25023440,1.05407727
6.913002,22610118,1.49762648,1.46659988,0.84249983,0.95769059,1.32447378,1.05604840
6.918589,22615705,1.50527376,1.46570760,0.84476779,0.95504832,1.28851071,1.05518056
6.924852,22621968,1.50096613,1.46560031,0.84458600,0.95512759,1.28832236,1.05509890
6.927881,22624997,1.50076348,1.46566230,0.84476779,0.95528972,1.28843442,1.05527890
6.935021,22632137,1.50082785,1.46549302,0.84466348,0.95514130,1.28835753,1.05512989
6.943128,22640244,1.50074619,1.46552819,0.84477852,0.95513117,1.28849820,1.05500413
6.946230,22643346,1.50056976,1.46555084,0.84458480,0.95558655,1.28544227,1.05800880
6.952517,22649633,1.49769682,1.46559494,0.84469865,0.95504593,1.28835276,1.05509353
6.955638,22652754,1.50096256,1.46539944,0.84474276,0.95497560,1.28840223,1.05496062
6.960977,22658093,1.50085050,1.46537202,0.84486971,0.95529210,1.28846005,1.05520261
6.968892,22666008,1.50104719,1.46550494,0.84477077,0.95516574,1.28842727,1.05484975
6.971930,22669046,1.50074261,1.46571832,0.84475647,0.95536422,1.28843144,1.05515731
6.978022,22675138,1.50095779,1.46550852,0.84461878,0.95500421,1.28849462,1.05524910
6.986149,22683265,1.50098699,1.46553295,0.84462116,0.95515441,1.28855840,1.05487061
6.989254,22686370,1.50091308,1.46553593,0.84480773,0.95508289,1.28599242,1.05566812
6.996516,22693632,1.50171000,1.46150547,0.84770094,0.95456433,1.28831462,1.05502976
7.003868,22700984,1.50087792,1.46561700,0.84481071,0.95509064,1.28835872,1.05508996
7.006906,22704022,1.50078017,1.46539467,0.84479104,0.95534098,1.28850475,1.05524910
7.014898,22712014,1.50087017,1.46533745,0.84461699,0.95489692,1.28875331,1.05491353
7.017922,22715038,1.50093514,1.46556514,0.84468494,0.95531535,1.28865317,1.05521155
7.024010,22721126,1.50079149,1.46590846,0.84467123,0.95508646,1.28842369,1.05529082
7.032098,22729214,1.50094765,1.46572607,0.84481071,0.95510017,1.28840521,1.05512155
7.035213,22732329,1.50079149,1.46539229,0.84487389,0.95557939,1.28491119,1.01779175
7.042500,22739616,1.50243956,1.46722811,0.84513794,0.95536780,1.28508702,1.01677311
7.048110,22745226,1.50049645,1.46367329,0.84716449,0.95260333,1.29331366,1.05573726
7.051399,22748515,1.49827617,1.47075969,0.84502230,0.95533859,1.28851846,1.05512036
7.057787,22754903,1.50076586,1.46560269,0.84479163,0.95514488,1.28836647,1.05539513
7.065037,22762153,1.50102872,1.46582204,0.84463010,0.95515441,1.28844098,1.05485571
7.068142,22765258,1.50091308,1.46550971,0.84476719,0.95526945,1.28848032,1.05499340
7.075332,22772448,1.50079507,1.46560925,0.84472666,0.95492136,1.28832594,1.05501366
7.078358,22775474,1.50102097,1.46559077,0.84479104,0.95519018,1.28856794,1.05484021
