time,CH1,CH2,CH3,CH4,CH5,CH6,
6.52442,2233.84,1943.41,2097.59,1474.32,2190.14,2678.46,
6.52744,2233.79,1943.68,2097.64,1474.4,2190.48,2678.09,
6.53451,2233.36,1943.31,2097.91,1474.37,2190.84,2678.59,
6.54242,2233.86,1943.5,2097.4,1474.43,2190.35,2678.14,
6.54546,2233.71,1943.44,2098.46,1474.75,2190.22,2678.37,
6.55181,2233.82,1943.62,2097.66,1474.32,2190.03,2678.75,
6.55914,2233.78,1943.53,2097.75,1474.42,2190.31,2678.19,
6.56225,2233.69,1943.6,2097.48,1474.35,2190.63,2678.3,
6.57037,2233.57,1943.51,2097.7,1474.34,2190.32,2678.25,
6.57342,2233.96,1943.61,2097.76,1474.43,2190.8,2678.37,
6.58051,2233.81,1943.23,2097.53,1474.01,2190.64,2678.8,
6.58841,2233.79,1943.63,2097.69,1474.33,2190.53,2678.34,
6.59144,2233.84,1943.46,2097.75,1474.72,2190.52,2678.33,
6.59947,2233.44,1943.09,2097.68,1474.45,2190.21,2678.35,
6.6025,2233.87,1943.46,2097.88,1474.5,2190.67,2678.38,
6.60858,2233.81,1943.45,2097.46,1474.32,2190.51,2678.55,
6.61666,2233.51,1943.39,2097.4,1474.43,2190.5,2678.11,
6.61979,2233.69,1943.23,2097.78,1474.58,2190.71,2678.46,
6.62694,2233.81,1943.5,2097.77,1474.37,2190.69,2678.98,
6.63491,2233.95,1943.67,2097.86,1474.29,2190.64,2678.25,
6.63794,2232.98,1943.51,2098.33,1473.9,2190.61,2678.33,
6.64306,2233.79,1943.58,2097.81,1474.42,2190.38,2678.52,
6.64612,2233.59,1943.79,2097.62,1474.52,2190.58,2678.38,
6.65241,2233.67,1943.3,2097.4,1474.33,2190.85,2678.89,
6.66041,2233.64,1943.5,2097.66,1474.47,2190.1,2678.2,
6.66344,2233.5,1943.53,2097.66,1474.65,2190.62,2678.53,
6.6705,2233.68,1943.64,2097.74,1474.37,2190.47,2678.53,
6.67352,2234.28,1943.7,2097.53,1474.43,2190.53,2678.48,
6.68143,2233.63,1943.78,2097.67,1473.72,2190.8,2678.85,
6.68948,2234.52,1943.33,2098.53,1473.95,2190.56,2678.29,
6.6927,2233.95,1944.53,2096.71,1474.96,2191.38,2678.72,
6.69832,2233.75,1943.19,2098.11,1473.65,2190.89,2679.63,
6.70649,2233.93,1943.81,2097.7,1474.52,2190.45,2678.59,
6.70951,2233.81,1943.57,2097.83,1474.43,2190.48,2678.53,
6.71548,2233.91,1943.61,2097.79,1474.38,2190.33,2678.28,
6.7185,2233.95,1943.57,2097.48,1474.55,2190.55,2678.74,
6.72642,2233.81,1943.39,2097.53,1474.11,2190.6,2678.51,
6.73055,2233.8,1943.43,2097.66,1474.31,2190.48,2678.52,
6.73357,2233.81,1943.29,2094.13,1472.49,2188.62,2676.51,
6.74087,2232.53,1942.78,2097.19,1474.27,2190.22,2678.86,
6.74892,2233.74,1943.36,2097.54,1474.39,2190.45,2678.34,
6.75197,2233.72,1943.51,2097.73,1474.6,2190.5,2678.58,
6.75899,2233.65,1943.46,2097.83,1474.21,2190.31,2678.11,
6.76201,2233.52,1943.7,2097.81,1474.46,2190.47,2678.3,
6.76992,2233.62,1943.39,2097.69,1474.35,2190.54,2678.75,
6.77795,2233.91,1943.52,2097.72,1474.23,2190.13,2678.45,
6.78099,2233.68,1943.54,2097.66,1474.58,2190.7,2678.51,
6.7871,2234.01,1943.27,2097.41,1474.38,2190.41,2678.14,
6.79021,2233.71,1943.75,2097.74,1474.3,2190.46,2678.59,
6.79833,2233.38,1943.41,2097.91,1474.39,2190.26,2678.83,
6.80548,2233.8,1943.49,2097.59,1474.42,2190.11,2678.38,
6.80851,2233.59,1943.63,2097.85,1474.61,2190.54,2678.48,
6.81641,2233.61,1943.43,2097.79,1473.85,2190.01,2679.59,
6.86503,2233.8,1943.7,2097.65,1474.41,2190.33,2678.36,
6.86899,2233.65,1943.66,2097.51,1474.36,2190.25,2678.94,
6.87691,2233.8,1943.61,2097.81,1474.45,2190.19,2678.63,
