time,x,y,z,r,p,y,
6.77795,-0.329168,0.043058,0.0054944,4.595e-05,-3.14158,5.06015e-05,
6.78099,-0.329164,0.0430605,0.00548683,-6.78149e-07,3.14151,-3.90103e-05,
6.7871,-0.329172,0.0430792,0.00548566,-6.09265e-05,3.14156,-1.59847e-05,
6.79021,-0.3292,0.0430919,0.00550271,-4.32662e-06,-3.14154,-1.81634e-05,
6.79833,-0.329188,0.0430711,0.00550026,2.12461e-05,-3.14155,-2.10175e-06,
6.80548,-0.329201,0.0430968,0.00550238,5.12131e-06,-3.14155,4.99682e-05,
6.80851,-0.32918,0.0430715,0.00550392,0.000139526,-3.14159,-5.90715e-05,
6.81641,-0.329201,0.0431007,0.0055079,-9.38418e-06,-3.14153,-0.0001051,
6.86503,-0.329195,0.0430788,0.00551348,4.85277e-05,-3.14154,1.36037e-05,
6.86899,-0.329172,0.0430919,0.00547415,3.48017e-05,3.14152,2.02537e-05,
6.87691,-0.329183,0.0430783,0.00549409,-0.000145378,3.14157,1.41513e-05,
6.87994,-0.329173,0.0430774,0.00549793,-7.9696e-05,3.14157,6.88834e-05,
6.88701,-0.329167,0.0430875,0.00549909,0.000141052,3.14156,-8.36921e-05,
6.89003,-0.329178,0.0431045,0.00549733,-8.26036e-05,3.14155,0.000110039,
6.89791,-0.329198,0.0430855,0.00550973,6.08472e-05,-3.14152,-3.57979e-05,
6.90499,-0.329207,0.0430958,0.00549669,1.75068e-05,-3.14153,-1.68911e-05,
6.91487,-0.329204,0.0430994,0.00550096,4.99364e-05,-3.1415,-5.4128e-05,
6.91797,-0.329187,0.0430816,0.00549698,2.26644e-05,-3.14158,-2.10551e-05,
6.92314,-0.329199,0.0430901,0.00549633,3.69355e-06,-3.14158,2.67177e-05,
6.92625,-0.329171,0.0430681,0.00548633,-6.73398e-05,3.14157,-0.000143716,
6.93437,-0.329153,0.0430514,0.00548772,-0.000161169,3.14151,-1.71951e-05,
6.9415,-0.329189,0.043102,0.00549758,-1.20277e-05,3.14158,4.43619e-05,
6.94454,-0.329185,0.0430849,0.00549837,-2.79946e-05,-3.14158,0.000113106,
6.95243,-0.329185,0.0430951,0.00549649,-5.26525e-06,3.14157,3.55291e-05,
6.9556,-0.329172,0.0430755,0.00549163,-3.06376e-05,3.14155,-5.59382e-05,
6.96109,-0.329187,0.0430897,0.00551931,2.34195e-05,-3.14154,-0.000101132,
6.96829,-0.32919,0.0430834,0.00549755,-8.80215e-06,3.14158,-3.98869e-05,
6.9714,-0.329192,0.0430929,0.00549582,8.76617e-05,-3.14159,1.27427e-06,
6.97942,-0.329172,0.0430734,0.00549202,-5.08437e-05,3.14153,-2.06686e-05,
6.98648,-0.329177,0.0430732,0.0054939,-1.67926e-05,3.14153,-8.54729e-05,
