time,FX,FY,FZ,RX,RY,RZ,
2597.15,-6.6464,3.87151,0.517828,-0.367569,0.152226,-0.158563,
2597.16,-6.69435,3.78888,0.50619,-0.365384,0.15168,-0.161025,
2597.16,-6.9269,3.79526,0.490245,-0.367004,0.143853,-0.159375,
2597.17,-6.73987,3.84849,0.504108,-0.364682,0.147859,-0.163135,
2597.17,-6.59105,3.71204,0.545711,-0.363412,0.153962,-0.158894,
2597.18,-6.77628,3.93179,0.620476,-0.369856,0.149298,-0.161107,
2597.18,-6.65684,3.72125,0.420647,-0.364369,0.150945,-0.159612,
2597.19,-6.62395,3.74433,0.574313,-0.365342,0.149638,-0.159842,
2597.19,-6.72903,3.86381,0.57639,-0.369017,0.149472,-0.160482,
2597.2,-6.78473,3.71389,0.451361,-0.363878,0.148119,-0.162456,
2597.2,-6.62055,3.81648,0.532774,-0.363587,0.152501,-0.158009,
2597.21,-7.01527,3.87915,0.372117,-0.367731,0.141652,-0.157353,
2597.22,-6.64726,3.70349,0.514907,-0.36135,0.150369,-0.16034,
2597.22,-6.8445,4.04434,0.289336,-0.371038,0.144106,-0.164817,
2597.23,-7.06508,3.81406,0.471361,-0.367623,0.140205,-0.161479,
2597.23,-6.7363,3.95583,0.463346,-0.371407,0.151912,-0.163603,
2597.24,-6.56761,3.8111,0.498659,-0.368357,0.149873,-0.165157,
2597.24,-6.55495,3.79064,0.453866,-0.365654,0.154606,-0.161231,
2597.25,-6.54746,3.93192,0.434136,-0.369114,0.150688,-0.161868,
2597.25,-6.84025,3.86868,0.405871,-0.369496,0.148322,-0.157641,
2597.26,-6.69598,3.96011,0.395058,-0.368047,0.14671,-0.158747,
2597.27,-6.6482,3.92796,0.47815,-0.369835,0.14949,-0.160352,
2597.27,-6.81191,3.97664,0.404863,-0.372876,0.144472,-0.159392,
2597.28,-6.59405,3.92041,0.453347,-0.369733,0.151917,-0.159691,
2597.28,-6.50343,3.80144,0.441687,-0.367443,0.154041,-0.160736,
2597.29,-6.6063,3.90399,0.380297,-0.367381,0.15268,-0.159017,
2597.3,-6.69176,3.75091,0.458606,-0.362714,0.151922,-0.162451,
2597.3,-6.64699,3.91377,0.418366,-0.369374,0.151576,-0.160579,
2597.31,-6.81326,3.87863,0.488769,-0.366666,0.146653,-0.165878,
2597.31,-6.68267,3.82586,0.549325,-0.367073,0.151765,-0.162203,
2597.32,-6.58643,3.86154,0.416669,-0.370735,0.153322,-0.16329,
2597.32,-6.60631,3.75355,0.543804,-0.365695,0.153681,-0.161893,
2597.33,-6.81671,3.75633,0.420004,-0.362501,0.146836,-0.160234,
2597.34,-6.50327,3.83314,0.413236,-0.366816,0.154302,-0.160168,
2597.34,-6.56805,3.77341,0.393159,-0.36493,0.148399,-0.15824,
2597.35,-6.5761,3.89829,0.530375,-0.368451,0.149585,-0.163282,
2597.35,-6.70475,3.7024,0.449372,-0.360822,0.145548,-0.159986,
2597.36,-6.69889,3.82087,0.460437,-0.364926,0.150529,-0.162529,
2597.36,-6.76165,3.93843,0.329286,-0.368209,0.146499,-0.164094,
2597.37,-6.75833,3.771,0.388835,-0.364282,0.146009,-0.16358,
2597.38,-6.70588,4.00738,0.384919,-0.370433,0.147544,-0.160573,
2597.38,-6.53999,3.82535,0.411753,-0.367107,0.14999,-0.160883,
2597.39,-6.54029,3.8996,0.541033,-0.36969,0.152461,-0.160866,
2597.39,-6.69191,3.8979,0.462493,-0.368773,0.146885,-0.159726,
2597.4,-6.77415,3.89391,0.602276,-0.367986,0.147951,-0.161401,
2597.4,-6.63456,3.77058,0.414861,-0.367976,0.149229,-0.160601,
2597.41,-6.52827,3.72446,0.509491,-0.362163,0.153661,-0.161737,
2597.41,-6.74713,3.83521,0.502725,-0.366082,0.149327,-0.158852,
2597.42,-6.82346,3.94712,0.507659,-0.369601,0.147095,-0.163941,
2597.42,-6.5486,3.73561,0.479934,-0.361927,0.153667,-0.163902,
2597.43,-6.75321,3.97913,0.415423,-0.370605,0.147944,-0.158859,
2597.44,-6.78338,3.78341,0.440874,-0.364203,0.145697,-0.160736,
2597.44,-6.66247,3.76207,0.369385,-0.363841,0.148562,-0.161066,
2597.45,-6.66602,3.7869,0.495692,-0.367441,0.152744,-0.163848,
2597.45,-6.89861,3.72226,0.535695,-0.363676,0.147227,-0.164943,
2597.46,-6.5636,3.7302,0.48015,-0.362241,0.152337,-0.162411,
2597.47,-6.8041,3.80649,0.524033,-0.369376,0.147121,-0.156173,
