time,x,y,z,r,p,y,
3279.89,-0.329161,0.0430995,0.00549467,-9.53755e-06,3.14151,-1.11622e-05,
3279.97,-0.329185,0.04308,0.00549341,0.000158228,-3.14158,1.31686e-05,
3279.97,-0.329189,0.0430939,0.0055047,0.000113874,-3.14157,-2.0338e-05,
3279.98,-0.329177,0.0430775,0.00550658,1.645e-05,-3.14157,2.95481e-05,
3279.99,-0.329202,0.0430985,0.00551426,2.98723e-05,-3.14155,-6.13516e-05,
3279.99,-0.329202,0.0430985,0.00551426,2.98723e-05,-3.14155,-6.13516e-05,
3280,-0.329182,0.0431038,0.00547943,1.63365e-05,3.14155,-2.42004e-05,
3280,-0.329182,0.0431038,0.00547943,1.63365e-05,3.14155,-2.42004e-05,
3280.01,-0.329212,0.0431044,0.00551142,-8.17457e-05,-3.14156,-9.67142e-05,
3280.01,-0.329219,0.0431042,0.00552229,1.12888e-05,-3.14148,-8.93929e-05,
3280.02,-0.329178,0.0430924,0.00550064,-2.2227e-05,-3.14159,-4.64193e-05,
3280.02,-0.329175,0.0430815,0.0054909,5.46034e-05,3.14157,-3.22049e-05,
3280.03,-0.329175,0.0430815,0.0054909,5.46034e-05,3.14157,-3.22049e-05,
3280.03,-0.329177,0.0430885,0.00551299,-2.11538e-05,-3.14159,-8.48052e-06,
3280.04,-0.329177,0.0430885,0.00551299,-2.11538e-05,-3.14159,-8.48052e-06,
3280.05,-0.329198,0.0430951,0.00551111,-2.03419e-06,-3.14152,-4.55021e-05,
3280.05,-0.329202,0.0431027,0.00550173,2.69724e-07,-3.14153,-4.32048e-05,
3280.06,-0.329188,0.0430903,0.00550363,0.000124219,-3.14159,9.87628e-07,
3280.06,-0.329188,0.0430903,0.00550363,0.000124219,-3.14159,9.87628e-07,
3280.07,-0.329191,0.0430928,0.00549578,-4.39164e-06,3.14158,-1.1661e-05,
3280.08,-0.329186,0.0431028,0.00550335,-3.42611e-05,-3.14157,-5.57441e-05,
3280.08,-0.329192,0.0430861,0.00550073,-2.38578e-05,-3.14156,-4.28112e-06,
3280.09,-0.32919,0.0430861,0.00551254,-2.90068e-05,3.14159,6.07419e-05,
3280.09,-0.329193,0.043071,0.0054977,-1.64132e-05,-3.14154,8.45478e-05,
3280.1,-0.329182,0.0430775,0.00548942,-0.000111693,3.14155,1.08954e-05,
3280.1,-0.329195,0.0430974,0.00551932,-1.55834e-05,-3.14152,-8.92744e-05,
3280.11,-0.329215,0.0431084,0.0055121,-4.06035e-05,-3.14154,-4.30495e-05,
3280.11,-0.329215,0.0431084,0.0055121,-4.06035e-05,-3.14154,-4.30495e-05,
3280.12,-0.329183,0.0430809,0.00549568,-3.48077e-05,3.14157,-0.000119815,
3280.12,-0.329187,0.0430905,0.00550273,6.28072e-05,-3.14157,4.48381e-05,
3280.13,-0.329173,0.043079,0.0054909,1.38226e-06,3.14156,-1.86953e-05,
3280.13,-0.329204,0.0431027,0.00551253,1.06273e-05,-3.14149,-4.63329e-06,
3280.14,-0.32917,0.0430729,0.00549912,-0.000132563,3.14156,5.05661e-06,
