time,CH1,CH2,CH3,CH4,CH5,CH6,
3583.87,2085.86,2009.32,1975.61,1689.76,2092.23,2300.68,
3583.87,2086.14,2009.51,1975.3,1689.74,2092.25,2300.87,
3583.88,2085.32,2009.24,1975.49,1689.85,2092.18,2300.98,
3583.89,2085.63,2009.3,1975.52,1689.67,2091.99,2300.59,
3583.89,2085.53,2011.99,1975.63,1689.67,2092.16,2300.96,
3583.9,2086.03,2009.3,1975.53,1689.52,2091.99,2301.09,
3583.9,2085.67,2009.56,1975.54,1689.43,2092.29,2300.82,
3583.91,2085.99,2009.51,1975.49,1689.64,2092.35,2300.76,
3583.92,2085.82,2009.54,1975.32,1689.86,2092.39,2300.99,
3583.92,2085.87,2009.61,1975.45,1689.97,2092.15,2301.1,
3583.92,2085.78,2009.21,1975.58,1689.51,2092.17,2301.18,
3583.93,2085.81,2009.52,1975.55,1689.66,2092.19,2301.01,
3583.94,2092.2,2009.53,1975.66,1689.8,2092.35,2300.92,
3583.94,2085.72,2009.58,1975.43,1689.68,2092.06,2300.83,
3583.95,2085.98,2009.78,1975.29,1689.62,2092.43,2300.87,
3583.95,2085.62,2009.27,1975.41,1689.75,2092.31,2300.74,
3583.96,2085.78,2009.35,1975.69,1689.72,2092.42,2300.6,
3583.96,2085.6,2009.35,1975.66,1689.67,2092.5,2301,
3583.97,2085.99,2009.29,1975.42,1689.46,2091.99,2300.73,
3583.97,2085.95,2009.65,1975.42,1693.02,2093.71,2300.22,
3583.98,2085.15,2003.1,1978.62,1689.77,2092.34,2301.07,
3583.99,2086.18,2009.57,1975.5,1689.54,2092.42,2300.92,
3583.99,2085.78,2009.61,1975.86,1689.63,2092.25,2300.79,
3584,2085.65,2009.34,1975.46,1689.51,2092.21,2301.14,
3584.01,2085.91,2009.42,1975.66,1689.64,2092.14,2300.82,
3584.06,2085.68,2009.35,1975.2,1689.45,2092.3,2301.16,
3584.06,2085.57,2009.49,1975.53,1689.65,2092.27,2300.76,
3584.06,2085.68,2009.23,1975.59,1689.63,2097.49,2294.06,
3584.07,2079.5,2013.37,1973.95,1684.47,2096.44,2293.43,
3584.08,2086.09,2009.22,1971.16,1684.99,2098.68,2294.99,
3584.08,2085.88,2009.46,1975.74,1689.87,2092.48,2300.78,
3584.08,2085.86,2009.6,1975.48,1689.47,2092.42,2301.25,
3584.09,2085.97,2009.6,1975.41,1689.7,2092.29,2300.74,
